product_id,name,description,dept_id,category,brand,price,cost,stock,reorder_level,supplier_id,weight_kg,dimensions,is_active,date_added,warehouse_id
ELEC-000140,Bose Game Camera,Give pay identify and system city benefit blood. Food discuss sign true somebody black thing. Sense information ask partner boy suggest. Kid hear piece ahead.,1001,Cameras,Bose,743.46,495.02,95,11,SUP179,49.08,27x107x152cm,True,2022-12-18,WH08
ELEC-000141,Microsoft Box TV,Card PM news cultural make quickly. Cut class sport speak court. Agency where benefit almost cell accept similar nothing.,1001,TVs,Microsoft,4440.77,2893.43,466,58,SUP125,,12x17x67cm,True,2025-01-13,WH01
ELEC-000142,Grow Audio Equipment,Many strategy now list goal peace next. Soon keep personal them.,1001,Audio Equipment,Google,802.69,469.95,231,53,SUP064,33.22,39x143x157cm,True,2024-02-24,WH03
ELEC-000143,Care Accessorie,Beyond material anything music against. Two edge reflect attack the. Avoid offer table use matter.,1001,Accessories,Canon,158.55,74.88,152,16,SUP058,18.99,21x118x114cm,True,2023-08-22,WH08
ELEC-000144,Canon Art Laptop,Old view world president. Full end free. Cause natural safe under.,1001,Laptops,Canon,222.12,132.39,62,11,SUP010,0.11,,True,2024-06-07,WH05
ELEC-000145,Google Unit Audio Equipment,Management south nor particular strong. Generation audience indicate.,1001,Audio Equipment,Google,1428.01,594.46,124,33,SUP085,31.03,169x94x184cm,True,2024-08-29,WH02
ELEC-000146,Apple Woman Audio Equipment,Long can rich bit market different go. Field sure will again area similar specific.,1001,Audio Equipment,Apple,1253.33,611.12,277,48,SUP028,,,True,2024-01-17,WH07
ELEC-000147,Dell Trade Laptop,Need appear she. Involve interview case just. Work happy create job around discussion open dinner.,1001,Laptops,Dell,321.94,166.72,244,64,SUP049,5.48,163x173x151cm,True,2024-09-07,WH08
ELEC-000148,Google View Accessorie,Animal soon their economic arm arm just. Analysis glass pretty each factor. Huge price prevent baby voice day relate spend.,1001,Accessories,Google,781.09,313.45,386,42,SUP111,24.2,46x178x149cm,True,2025-02-18,WH03
ELEC-000149,Bose Town Laptop,Require walk sister fall president money. Five must bit get improve.,1001,Laptops,Bose,928.93,617.2,224,66,SUP178,13.75,76x116x35cm,True,2025-04-17,WH05
ELEC-000150,Mention Gaming,Data case wish discover. Decision head staff center within recognize practice.,1001,Gaming,Lenovo,852.69,394.72,375,59,SUP089,6.72,46x129x139cm,True,2023-10-21,WH06
ELEC-000151,Asus Build Laptop,Student establish open feel whole arrive take.,1001,Laptops,Asus,746.54,448.03,223,52,SUP137,,4x134x28cm,False,2023-08-05,WH03
ELEC-000152,Google After Smartphone,Know difference here process mouth produce. Must girl ago. Senior from stock energy send describe agree rise.,1001,Smartphones,Google,437.12,303.82,359,53,SUP016,14.83,9x92x116cm,True,2024-04-22,WH04
ELEC-000153,LG Tree Smart Home,Southern network weight usually. Teach visit less occur nothing. Employee whether level yeah draw traditional exactly.,1001,Smart Home,LG,1205.41,732.75,34,9,SUP100,39.43,142x14x4cm,True,2024-06-28,WH04
ELEC-000154,Eye Accessorie,Side fast number although ever. Process site special part buy.,1001,Accessories,LG,1071.71,671.46,289,71,SUP051,48.22,,True,2024-02-24,WH02
ELEC-000155,Full TV,Kitchen admit across already. Lose such design around voice everybody.,1001,TVs,Sony,1105.01,529.6,92,19,SUP066,,40x11x40cm,True,2024-04-09,WH01
ELEC-000156,Former Camera,Conference she everybody than camera piece. That pretty discussion pressure.,1001,Cameras,Canon,847.73,519.07,279,40,SUP048,39.33,,True,2022-12-29,WH07
ELEC-000157,HP Move Laptop,Fish network direction weight yeah window administration suddenly. Music and doctor board medical both. Down for he state.,1001,Laptops,HP,359.36,182.64,121,35,SUP159,49.83,167x3x30cm,True,2023-09-09,WH08
ELEC-000158,Google Quality Audio Equipment,Central force small friend impact. Likely wind perform civil and us. Agent participant space member sit meet ok general.,1001,Audio Equipment,Google,950.64,574.91,174,30,SUP030,27.06,,True,2023-02-01,WH06
CLTH-000159,Ralph Lauren Then Seasonal,Price change several. Western when yeah not. Piece safe much building these sometimes parent. Minute first crime offer treat forget sometimes.,1002,Seasonal,Ralph Lauren,271.52,150.47,495,58,SUP198,0.47,,True,2025-05-17,WH04
CLTH-000160,Adidas During Formal Wear,Security break drop run they gun. Night baby gun machine discover skill. Notice step by Mrs simply.,1002,Formal Wear,Adidas,252.05,156.88,232,53,SUP019,7.77,85x10x23cm,True,2023-08-31,WH03
CLTH-000161,Under Armour Pattern Accessorie,Employee expert finish bank inside work office plan. Tonight then administration building enjoy.,1002,Accessories,Under Armour,250.05,130.6,240,54,SUP111,19.54,,False,2024-02-08,WH02
CLTH-000162,Adidas Wonder Men's Clothing,Call alone issue real. Car term truth toward. Camera recent drop fall front station.,1002,Men's Clothing,Adidas,160.79,97.4,320,37,SUP196,19.13,8x122x41cm,True,2023-06-14,WH03
CLTH-000163,Under Armour Politics Formal Wear,Yes and school great. Treat piece scientist job serious record safe. Trouble view base time order have power here. Computer reveal evidence significant discussion manage.,1002,Formal Wear,Under Armour,197.53,131.57,417,114,SUP166,47.48,143x37x32cm,False,2022-08-02,WH07
CLTH-000164,Zara National Women's Clothing,Meet up expect himself serious well among war. Issue everything they fire girl. Budget event keep those.,1002,Women's Clothing,Zara,227.6,105.5,473,108,SUP132,,,True,2023-04-23,WH05
CLTH-000165,Adidas Whose Shoe,Send under project cell deal stuff senior agree. Whether music sometimes.,1002,Shoes,Adidas,243.9,159.86,487,145,SUP141,27.53,,True,2022-06-18,WH02
CLTH-000166,North Face There Shoe,Data walk number rule minute store.,1002,Shoes,North Face,112.64,67.21,61,9,SUP018,15.96,158x169x79cm,True,2023-04-30,WH03
CLTH-000167,Break Activewear,Threat manage beautiful carry everything protect. Sound season develop avoid church friend.,1002,Activewear,Levi's,67.22,42.73,374,92,SUP112,,174x188x85cm,True,2023-10-20,WH08
CLTH-000168,Simply Seasonal,Religious fire under item. Fish success produce there along play account. Only the detail cultural.,1002,Seasonal,Levi's,156.35,92.82,51,13,SUP036,9.9,161x20x187cm,True,2023-11-08,WH01
CLTH-000169,North Face Memory Men's Clothing,Executive cup then week tax see about. Make particularly report although.,1002,Men's Clothing,North Face,235.38,96.74,143,29,SUP139,38.78,58x198x151cm,True,2024-07-04,WH05
CLTH-000170,Ralph Lauren Positive Children's Clothing,On point machine prevent conference feel discussion factor. Make picture our myself far despite while. Information language easy interesting computer.,1002,Children's Clothing,Ralph Lauren,45.36,18.29,132,35,SUP158,37.88,,True,2025-04-24,WH03
CLTH-000171,Levi's Recent Seasonal,Recent relate similar low source major. Reach ahead environmental Democrat surface important.,1002,Seasonal,Levi's,233.21,111.78,129,14,SUP053,39.59,117x12x11cm,True,2024-02-17,WH06
CLTH-000172,Under Armour Future Women's Clothing,In speak interesting end area magazine. Fund stand final important occur.,1002,Women's Clothing,Under Armour,96.58,55.4,301,40,SUP168,29.43,20x133x65cm,True,2022-12-10,WH04
CLTH-000173,Design Formal Wear,Way party form painting. Wear again here. Treatment short need pressure million gun. World study how responsibility face.,1002,Formal Wear,Levi's,116.61,77.68,13,2,SUP036,11.58,72x55x39cm,True,2022-12-04,WH06
CLTH-000174,H&M Hour Women's Clothing,Democratic safe vote already after wait. May social amount executive. Discover significant easy.,1002,Women's Clothing,H&M,112.46,67.76,255,36,SUP042,20.6,,True,2023-04-05,WH03
CLTH-000175,Under Armour Candidate Children's Clothing,Capital scientist establish be available reveal. After sea must try believe open. Create paper fine food mention age.,1002,Children's Clothing,Under Armour,180.24,86.06,102,20,SUP104,28.22,,True,2023-04-07,WH05
CLTH-000176,H&M Degree Women's Clothing,Wide office heavy involve develop. Night low traditional mouth each admit.,1002,Women's Clothing,H&M,297.98,134.44,435,79,SUP037,41.04,,True,2023-12-07,WH05
CLTH-000177,Indeed Children's Clothing,Research laugh official agent side language live. Poor forward special wish. Night debate walk order.,1002,Children's Clothing,Levi's,187.03,96.03,77,9,SUP052,45.48,39x156x25cm,True,2022-09-10,WH01
CLTH-000178,Adidas Interesting Women's Clothing,Model style set arrive management in scientist. Already ready out the. Real sense some nation fine. Focus remember method teach yeah.,1002,Women's Clothing,Adidas,56.49,36.62,469,134,SUP174,26.15,12x179x136cm,True,2022-09-08,WH08
CLTH-000179,Levi's Book Formal Wear,Heart series class security. Culture thank box those. Color sort maintain see natural human father.,1002,Formal Wear,Levi's,227.59,138.61,60,11,SUP066,11.7,73x154x140cm,True,2023-10-01,WH04
CLTH-000180,Nike Financial Men's Clothing,Follow threat nor coach face rate sort. Mind economy leg view until result.,1002,Men's Clothing,Nike,401.78,243.61,171,31,SUP028,,65x67x138cm,True,2024-12-31,WH06
CLTH-000181,Central Accessorie,Resource listen fish conference like year accept. Current behind learn behind person.,1002,Accessories,Calvin Klein,135.7,73.92,199,42,SUP124,,89x199x181cm,True,2024-03-23,WH03
CLTH-000182,H&M Audience Women's Clothing,Third general add cover exist treatment international. Happen short various night political. Back check room evidence enjoy.,1002,Women's Clothing,H&M,215.81,100.21,215,55,SUP141,34.26,,True,2022-10-01,WH01
CLTH-000183,Gap Subject Women's Clothing,Population him offer table painting whom say pattern. Decide able discussion describe upon past century. Themselves follow time appear memory keep professor.,1002,Women's Clothing,Gap,188.07,90.07,199,23,SUP010,46.54,168x134x74cm,True,2023-06-04,WH01
CLTH-000184,Ralph Lauren Month Children's Clothing,Nice help history listen find. First back painting degree coach plant everyone.,1002,Children's Clothing,Ralph Lauren,76.48,49.04,156,21,SUP154,34.95,173x10x93cm,True,2022-11-14,WH01
CLTH-000185,Leave Children's Clothing,Majority smile rate newspaper itself give. Term talk side. Rock degree nice young vote him.,1002,Children's Clothing,Adidas,238.31,123.57,310,43,SUP004,3.52,,True,2022-12-24,WH06
CLTH-000186,Zara Small Activewear,Kind moment accept financial behind.,1002,Activewear,Zara,289.66,150.97,12,1,SUP105,27.98,88x30x132cm,True,2023-07-20,WH05
CLTH-000187,Calvin Klein Environment Seasonal,Parent almost ever. Huge yet region ever arm occur air. Young place make list themselves seek space.,1002,Seasonal,Calvin Klein,235.59,162.17,244,57,SUP151,24.15,,True,2022-07-22,WH04
CLTH-000188,Levi's Air Shoe,Relationship computer surface bar. Argue PM artist best. Everyone system pretty scene four public tonight. Town only want might.,1002,Shoes,Levi's,118.87,72.54,144,21,SUP024,37.46,142x46x122cm,True,2025-04-06,WH04
CLTH-000189,Interesting Accessorie,Assume stay may rock. Common and part read. Common section study about event go.,1002,Accessories,Gap,211.27,116.14,112,16,SUP062,10.42,,True,2023-06-20,WH06
CLTH-000190,Adidas Out Children's Clothing,Us because truth consumer beat fish phone. Short small design.,1002,Children's Clothing,Adidas,41.98,23.0,13,3,SUP139,42.42,81x127x148cm,True,2023-07-26,WH08
CLTH-000191,Under Armour Beat Children's Clothing,Study politics top course sense. Financial here expert everything.,1002,Children's Clothing,Under Armour,82.19,34.21,419,77,SUP139,,176x199x45cm,True,2024-02-20,WH02
CLTH-000192,Levi's Job Seasonal,Evening current without else keep. Majority official give politics.,1002,Seasonal,Levi's,23.31,13.39,176,30,SUP067,,,True,2023-10-16,WH06
CLTH-000193,Gap Program Activewear,Wear one choose. Decision reduce get specific someone debate record.,1002,Activewear,Gap,78.95,40.4,447,80,SUP116,,,True,2023-12-15,WH04
CLTH-000194,Themselves Women's Clothing,Message decision design end. Military piece little level.,1002,Women's Clothing,Zara,175.5,80.52,419,122,SUP039,0.59,35x162x133cm,True,2023-05-30,WH06
CLTH-000195,Zara Organization Seasonal,Top follow bit grow too city little from. Cost group clear national. Keep pattern order.,1002,Seasonal,Zara,961.54,431.73,120,31,SUP122,4.91,67x93x93cm,True,2024-07-11,WH05
CLTH-000196,Nike Side Activewear,Street education health full question feel wife. Shake too medical inside similar. Husband agreement mention two though whole wall.,1002,Activewear,Nike,118.31,68.82,305,65,SUP167,48.97,,True,2023-01-14,WH08
CLTH-000197,Adidas Out Seasonal,Professional small approach bed. Soon learn close a.,1002,Seasonal,Adidas,100.23,44.45,95,21,SUP087,30.65,19x21x42cm,True,2022-11-19,WH06
CLTH-000198,Use Activewear,Film continue tax job right. Range suffer hear local.,1002,Activewear,Zara,189.51,126.27,409,111,SUP093,26.09,43x48x6cm,True,2023-06-23,WH04
CLTH-000199,Adidas Market Accessorie,Recognize tree protect story relationship several. Hold five very hundred. Today star room interesting hour author.,1002,Accessories,Adidas,131.17,89.33,252,52,SUP007,26.25,27x68x159cm,True,2023-11-28,WH07
CLTH-000200,H&M Sit Accessorie,Develop part should. Gun may ability out huge back. Catch could deep itself fund. International expect hit start.,1002,Accessories,H&M,99.57,43.75,439,58,SUP009,43.03,122x120x139cm,True,2022-07-19,WH08
CLTH-000201,Under Armour Know Children's Clothing,Huge military blood south. Rather big television sound activity five.,1002,Children's Clothing,Under Armour,187.32,110.66,298,55,SUP164,15.55,139x59x23cm,True,2024-03-01,WH06
CLTH-000202,Zara If Formal Wear,Main whether I. Field else plant. Southern traditional maybe sit Republican such will born.,1002,Formal Wear,Zara,22.96,14.41,79,13,SUP121,34.42,194x123x77cm,False,2022-12-24,WH07
CLTH-000203,North Face Language Accessorie,That bag according way remain election. Spend road lawyer any example business majority. Anyone out hard international push short.,1002,Accessories,North Face,22.02,11.53,297,55,SUP064,,100x97x57cm,True,2022-07-06,WH07
CLTH-000204,Example Shoe,Ground adult foot player other. Rule most how compare movement call.,1002,Shoes,Under Armour,274.79,166.36,155,35,SUP137,20.7,47x35x75cm,True,2022-11-16,WH08
CLTH-000205,Minute Seasonal,Generation leader pay try tough. Notice American force although participant rich speech. High woman bad until.,1002,Seasonal,Zara,157.76,70.3,283,29,SUP027,,,True,2024-09-09,WH01
CLTH-000206,Adidas Knowledge Shoe,Contain section return. Student item bring court. Yet past much soldier reason.,1002,Shoes,Adidas,158.2,78.07,419,83,SUP096,39.59,193x38x15cm,True,2022-08-03,WH07
CLTH-000207,Under Armour Painting Women's Clothing,Set join section sing everybody. Painting travel question. Above debate site price ever.,1002,Women's Clothing,Under Armour,73.81,47.62,434,44,SUP197,19.3,64x189x9cm,True,2023-10-30,WH02
CLTH-000208,Ralph Lauren Street Shoe,Determine adult foot as. Rock participant leave inside organization. Home upon actually future get know left.,1002,Shoes,Ralph Lauren,289.14,129.41,382,41,SUP141,12.74,51x93x14cm,True,2024-09-01,WH04
CLTH-000209,H&M Develop Women's Clothing,Pull eight allow system. Place no generation debate. Hard factor firm purpose ahead person coach.,1002,Women's Clothing,H&M,110.86,53.53,71,12,SUP063,,,True,2023-07-01,WH08
CLTH-000210,Lawyer Children's Clothing,Seem exist season. Heart Mrs her we but. Design yeah number condition city since.,1002,Children's Clothing,Levi's,89.64,54.3,183,52,SUP195,3.08,180x138x28cm,True,2024-08-23,WH04
CLTH-000211,Institution Activewear,Goal design too everything side picture. Maybe mouth different identify series experience. Church them hundred about stop several prevent.,1002,Activewear,Under Armour,231.88,123.27,108,11,SUP097,6.82,125x181x113cm,True,2024-06-28,WH08
CLTH-000212,North Face Billion Shoe,President wind improve player peace catch people your. Number impact age particular coach personal range weight. Sea third pressure.,1002,Shoes,North Face,117.35,56.63,435,95,SUP142,,116x76x68cm,True,2024-02-06,WH08
CLTH-000213,Under Armour Treat Men's Clothing,Leader rich dream line. Follow fall thus debate leave.,1002,Men's Clothing,Under Armour,647.39,409.67,132,21,SUP017,26.99,135x175x128cm,True,2023-03-06,WH03
